Property reference number,Address,Postcode,Latitude,Longitude,Ratepayer,Rateable value,VOA description,Liability start date,Reliefs granted,Relief discretionary,Discretionary Relief St Date,Relief mandatory,Mandatory Relief Start Date,Exemptions,Exemptions start date,Occupied,Empty from,Full Sbr,Buffer Sbr,Lower Multiplier
29020751,"Unit 7 Brighouse Trade Park, Armytage Road, Brighouse, HD6 1QZ",HD6 1QZ,53.69953,-1.77160,Arkoni Ltd,33500,Warehouse And Premises,2017-11-22,SBR,,,,,,,Y,,,Y
29020753,"Unit 3 Brighouse Trade Park, Armytage Road, Brighouse, HD6 1QZ",HD6 1QZ,53.69953,-1.77160,Tn Robinson Ltd,21000,Warehouse And Premises,2015-02-11,SBR,,,,,,,Y,,,Y
29020754,"Unit 5 Brighouse Trade Park, Armytage Road, Brighouse, HD6 1QZ",HD6 1QZ,53.69953,-1.77160,James Hargreaves (Plumbers Merchants) Ltd,28500,Warehouse And Premises,2015-04-01,SBR,,,,,,,Y,,,Y
29020758,"Dyson House, Armytage Road, Brighouse, HD6 1PT",HD6 1PT,53.69979,-1.77065,Dyson Insulations Ltd,135000,Warehouse And Premises,2016-02-20,,,,,,,,Y,,,
29020762,"Clifton Works, Armytage Road, Brighouse, HD6 1PY",HD6 1PY,53.69912,-1.77226,Enterprise Plc,70500,Land Used For Storage and Premises,2016-10-01,,,,,,,,Y,,,
29020763,"Unit 8 Brighouse Trade Park, Armytage Road, Brighouse, HD6 1QZ",HD6 1QZ,53.69953,-1.77160,Performance Glass Processing Ltd,37500,Workshop And Premises,2015-12-05,SBR,,,,,,,Y,,,Y
29020771,"Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Hurst Joinery Projects Ltd,48500,Factory and Premises,2015-08-31,SBR,,,,,,,Y,,,Y
29020774,"Armytage House, Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Mey-Tech Ltd,140000,Factory and Premises,2014-07-07,,,,,,,,Y,,,
29020775,"Car Park, Armytage Road, Brighouse, HD6 1XE",HD6 1XE,53.69432,-1.75911,British Car Auctions Ltd,24750,Car Park and Premises,2018-06-01,SBR,,,,,,,Y,,,Y
29020776,"Dale House, Armytage Road, Brighouse, HD6 1PT",HD6 1PT,53.69979,-1.77065,Bankstone Ltd,48250,Offices and Premises,2010-06-01,SBR,,,,,,,Y,,,Y
29020777,"Unit 4A, Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Denford Machine Tools Ltd,77500,Workshop And Premises,2011-01-04,,,,,,,,Y,,,
29020779,"4B Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Express Catering Supplies Ltd,24750,Warehouse And Premises,2012-06-22,SBR,,,,,,,Y,,,Y
29020780,"4C Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Blind Fashions Ltd,42250,Warehouse And Premises,2013-10-01,SBR,,,,,,,Y,,,Y
29020783,"Unit 4D Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Resindrives.Co.Uk Limited,24500,Warehouse And Premises,2018-04-22,SBR,,,,,,,Y,,,Y
29020786,"Northern Commercials, Sherwood House, Armytage Road, Brighouse HD6 1QF",HD6 1QF,53.69663,-1.76350,Northern Commercials (Mirfield) Ltd,25000,Land Used For Storage and Premises,2010-04-01,SBR,,,,,,,Y,,,Y
29020787,"Score (Europe) Ltd, Sherwood House, Armytage Road, Brighouse HD6 1QF",HD6 1QF,53.69663,-1.76350,Score (Europe ) Ltd,162000,Workshop And Premises,2010-04-01,,,,,,,,Y,,,
29020788,"Site Ref (53279), Mas Medical, Armytage Road, Brighouse HD6 1QF",HD6 1QF,53.69663,-1.76350,Mobile Broadband Network Ltd,6300,Communication Station and Premises,2011-01-13,SBR,,,,,,,Y,,,Y
29020789,"Unit 4 Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,T E V Ltd,150000,Factory and Premises,2014-01-01,,,,,,,,Y,,,
29020790,"Unit 4F Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Medequip Assistive Technology Ltd,60000,Warehouse And Premises,2014-05-27,,,,,,,,Y,,,
29020791,"Unit 1, Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Kent Introl Ltd,173000,Factory and Premises,2010-04-01,,,,,,,,Y,,,
29020792,"Unit 2, Armytage Road, Brighouse, HD6 1QF",HD6 1QF,53.69663,-1.76350,Kent Introl Ltd,128000,Factory and Premises,2010-04-01,,,,,,,,Y,,,
29028700,"Arthur Street, Brighouse, HD6 1PY",HD6 1PY,53.69912,-1.77226,W B White Foundry Ltd,54500,Factory and Premises,1991-06-01,,,,,,,,Y,,,
29028701,"Arthur Street, Brighouse, HD6 1PY",HD6 1PY,53.69912,-1.77226,,2550,Cafe and Premises,2010-02-27,SBR,,,,,,,Y,Y,,
29032002,"2 Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Rapid Fire Extinguishers Ltd,3350,Offices and Premises,1995-09-01,SBR,,,,,,,Y,Y,,
29032005,"4 Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,4000,Offices and Premises,2016-08-01,SBR,,,,,,,Y,Y,,
29032702,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,4000,Workshop And Premises,2013-10-06,SBR,,,,,,,Y,Y,,
29032704,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Thompson & Hudson Wire Machinery,1900,Workshop And Premises,2016-05-31,SBR,,,,,,,Y,,,Y
29032705,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Hothouse Partnerships Ltd,11750,Warehouse And Premises,2011-04-01,SBR,,,,,,,Y,,,Y
29032710,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,1700,Scout Hut And Premises,1990-04-01,MCR,,,80,2002-04-01,,,Y,,,
29032712,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,4150,Land Used For Storage and Premises,2016-11-02,SBR,,,,,,,Y,Y,,
29032715,"Atlas Mill Works, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Flemings Seals & Polymers Ltd,30750,Factory and Premises,2018-09-13,SBR,,,,,,,Y,,,Y
29032718,"Atlas Mill, Household Waste Site, Atlas Mill Road, Brighouse HD6 1ES",HD6 1ES,53.70002,-1.78485,Suez Recyclng And Recovery Uk Ltd,24000,Civic Amenity Site And Premises,2018-08-01,SBR,,,,,,,Y,,,Y
29032719,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Suez Recyclng And Recovery Uk Ltd,11750,Garage And Premises,2010-04-01,SBR,,,,,,,Y,,,Y
29032720,"Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Suez Recyclng And Recovery Uk Ltd,3200,Store And Premises,2010-04-01,SBR,,,,,,,Y,,,Y
29032721,"Unit 6 Atlas Mill, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,1825,Store And Premises,2014-08-09,SBR,,,,,,,Y,Y,,
29032722,"Unoffical Address, Unit A Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,V S Engineering Ltd,5000,Workshop And Premises,2016-02-03,SBR,,,,,,,Y,Y,,
29032724,"Unit 1, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,3000,Workshop And Premises,2014-05-01,SBR,,,,,,,Y,Y,,
29032725,"Unit 7 Atlas Mill, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,4850,Warehouse And Premises,2014-09-07,SBR,,,,,,,Y,Y,,
29032726,"Unit 3, Atlas Mill Industrial Estate, Atlas Mill Road, Brighouse HD6 1ES",HD6 1ES,53.70002,-1.78485,,1250,Store And Premises,2016-04-01,SBR,,,,,,,Y,Y,,
29032729,"Garage, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,6200,Workshop And Premises,2015-04-01,SBR,,,,,,,Y,,,Y
29032731,"Unit 5 Atlas Mill, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,5500,Workshop And Premises,2012-06-01,SBR,,,,,,,Y,Y,,
29032734,"Unit J, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,2250,Workshop And Premises,2014-08-01,SBR,,,,,,,Y,Y,,
29032736,"Broad Holme Mill, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Rolla Ltd,46500,Factory and Premises,2018-04-11,SBR,,,,,,,Y,,,Y
29032739,"Unit 1, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Food 4 Thought Catering Ltd,6400,Workshop And Premises,2011-02-01,SBR,,,,,,,Y,Y,,
29032740,"Unit 1A, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,,5800,Workshop And Premises,2011-04-05,SBR,,,,,,,Y,Y,,
29032741,"MH7 Precision Eng Ltd, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,MH7 Precision Engineering Ltd,12500,Workshop And Premises,2015-10-19,SBR,,,,,,,Y,,Y,
29032742,"Thompson & Hudson, Atlas Mill Road, Brighouse, HD6 1ES",HD6 1ES,53.70002,-1.78485,Thompson & Hudson Wire Machinery,8900,Workshop And Premises,2015-10-19,SBR,,,,,,,Y,Y,,
29036700,"Adj 8 Austin Avenue, Brighouse, HD6 2EY",HD6 2EY,53.71000,-1.79038,,2350,Workshop And Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29044700,"Bank Street, Brighouse, HD6 1BD",HD6 1BD,53.70175,-1.78651,Calderdale Mbc,11750,Car Park and Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29044701,"Bank Street Mill, Bank Street, Brighouse, HD6 1BD",HD6 1BD,53.70175,-1.78651,Aflex Hose Ltd,28000,Factory and Premises,1994-03-15,SBR,,,,,,,Y,,,Y
29044703,"Dental Laboratory, 2 Bank Street, Brighouse, HD6 1BD",HD6 1BD,53.70175,-1.78651,Heat Works Holdings Pension Fund,34250,Workshop And Premises,2017-12-01,ER,,,,,,,N,12/01/17,,,
29044704,"Waterside Mill, Bank Street, Brighouse, HD6 1BD",HD6 1BD,53.70175,-1.78651,M P Smith & Co Ltd,74000,Warehouse And Premises,2012-04-01,,,,,,,,Y,,,
29048001,"1 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,Ladbrokes Betting & Gaming Ltd,28500,Shop and Premises,2016-10-18,SBR,,,,,,,Y,,,Y
29048002,"2 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,21000,Office and Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29048004,"4 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,17000,Shop and Premises,2018-04-01,SBR,,,,,,,Y,,,Y
29048007,"7 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,10750,Shop and Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29048009,"9 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,9300,Shop and Premises,2016-11-05,SBR,,,,,,,Y,Y,,
29048011,"11 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,7800,Shop and Premises,2018-05-22,EX,,,,,Estate of deceased person,2018-07-03,Y,,,
29048013,"13 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Parnham Ltd,14500,Dry Cleaners & Premises,2011-02-28,SBR DRR,,2019-04-01,,,,,Y,,Y,
29048014,"14 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,6400,Shop and Premises,2017-11-21,SBR,,,,,,,Y,Y,,
29048016,"18 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,7800,Shop and Premises,2018-04-18,SBR,,,,,,,Y,,,Y
29048017,"17 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,14250,Shop and Premises,2016-09-01,SBR DRR,,2019-04-01,,,,,Y,,,Y
29048020,"Part Fairway House, 20 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,8300,Shop and Premises,2019-05-15,SBR,,,,,,,Y,Y,,
29048021,"21 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,8300,Shop and Premises,2019-03-27,SBR,,,,,,,Y,Y,,
29048024,"24 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,Littlelionheart Ltd,13750,Shop and Premises,2019-02-03,SBR,,,,,,,Y,,Y,
29048026,"26 Bethel Street, Brighouse, HD6 1JP",HD6 1JP,53.70132,-1.78109,Halifax Plc,20250,Shop and Premises,1993-10-11,SBR,,,,,,,Y,,,Y
29048027,"27 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Done Brothers [Cash Betting] Ltd,18750,Shop and Premises,2012-11-30,SBR,,,,,,,Y,,,Y
29048033,"33 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Ryecorn Wholefoods Ltd,8900,Shop and Premises,2011-08-19,SBR,,,,,,,Y,Y,,
29048039,"39 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,4550,Shop and Premises,2019-08-08,SBR,,,,,,,Y,Y,,
29048041,"41 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,4500,Shop and Premises,1995-12-02,SBR,,,,,,,Y,Y,,
29048043,"43 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,9400,Shop and Premises,2018-12-01,SBR DRR,,2019-04-01,,,,,Y,,,Y
29048045,"45 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Overgate Hospice,8300,Shop and Premises,1995-09-01,DCR DRR MCR,18,2019-04-01,80,2002-04-01,,,Y,,,
29048049,"49 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Overgate Hospice,7800,Shop and Premises,2011-03-01,DCR DRR MCR,18,2019-04-01,80,2011-03-01,,,Y,,,
29048051,"51 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,5700,Shop and Premises,2011-04-24,SBR,,,,,,,Y,Y,,
29048053,"53 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,9300,Shop and Premises,2016-10-31,SBR,,,,,,,Y,Y,,
29048057,"57 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,7200,Shop and Premises,2015-05-01,SBR,,,,,,,Y,Y,,
29048702,"10 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,10500,Betting Shop And Premises,2012-06-27,SBR,,,,,,,Y,Y,,
29048704,"31 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,6600,Shop and Premises,2012-08-02,SBR,,,,,,,Y,Y,,
29048705,"The Old Ship Inn, 34 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,14750,Public House and Premises,2017-11-15,SBR DRR,,2019-04-01,,,,,Y,,Y,
29048710,"Rooms 1 & 2, 47 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,3400,Hairdressing Salon and Premises,2010-07-30,SBR,,,,,,,Y,Y,,
29048711,"Rooms 6 & 6A, 47 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,2950,Tattoo Parlour,2019-02-16,EX,,,,,Awaiting occupation,2019-02-16,Y,,,
29048712,"R/O 25 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,990,Store And Premises,2016-06-13,EX,,,,,Rateable Value below threshold,2016-06-13,Y,,,
29048715,"Adj 27 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,4500,Cafe and Premises,2012-11-02,SBR,,,,,,,Y,Y,,
29048723,"16 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,6700,Cafe and Premises,2015-12-16,SBR,,,,,,,Y,Y,,
29048724,"Room 3/3A 1ST Floor, 47 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,860,Store And Premises,2018-01-31,EX,,,,,Rateable Value below threshold,2008-04-01,Y,,,
29048727,"12 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,Ed Taylor Limited,9700,Hairdressing Salon and Premises,2012-03-07,SBR,,,,,,,Y,Y,,
29048728,"Fairway House, 20 Bethel Street, Brighouse, HD6 1JN",HD6 1JN,53.70128,-1.78049,,10250,Offices and Premises,2010-06-19,SBR,,,,,,,Y,Y,,
29048730,"Room 5 & 7, At 47 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Overgate Hospice Support Ltd,2600,Workroom And Premises,2018-04-01,,,,,,,,Y,,,
29048732,"Room 4, 47 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Overgate Hospice,930,Store And Premises,2017-06-25,DCR MCR,18,2018-04-01,80,2007-06-25,,,Y,,,
29048735,"Room 2 At, 37 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Bower & Child Ltd (1985) Retirement & Death Benefit Scheme,1375,Offices and Premises,2013-07-27,EX,,,,,Rateable Value below threshold,2013-07-30,Y,,,
29048736,"Room 1 At, 37 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,Bower & Child Ltd (1985) Retirement & Death Benefit Scheme,2100,Offices and Premises,2013-07-27,EX,,,,,Rateable Value below threshold,2013-07-29,Y,,,
29048737,"Rooms 3 & 4, 37 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,,2400,Offices and Premises,2012-04-01,SBR,,,,,,,Y,Y,,
29048738,"22 West Park Street, Brighouse, HD6 1DU",HD6 1DU,53.70138,-1.78083,,25500,Offices and Premises,2015-08-01,EX,,,,,Listed Building,2015-11-01,Y,,,
29048739,"5 Bethel Street, Brighouse, HD6 1JR",HD6 1JR,53.70108,-1.78096,The Meze Restaurant Limited,31500,Restaurant And Premises,2016-12-15,SBR DRR,,2019-04-01,,,,,Y,,,Y
29052003,"3 Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,,2550,Shop And Premises,2016-04-01,SBR,,,,,,,Y,Y,,
29052007,"7 Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,,4050,Garage And Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29052029,"29 Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Bsmw Products Ltd,2125,Workshop And Premises,1993-03-01,SBR,,,,,,,Y,,,Y
29052045,"45 Birds Royd Lane, Brighouse, HD6 1NG",HD6 1NG,53.69670,-1.77159,,4600,Shop and Premises,2016-02-28,SBR,,,,,,,Y,Y,,
29052095,"95 Birds Royd Lane, Brighouse, HD6 1NG",HD6 1NG,53.69670,-1.77159,,3550,Offices and Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29052700,"Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Anthony Piccioni,28000,Factory and Premises,2016-07-28,SBR,,,,,,,Y,,,Y
29052701,"48 Birds Royd Lane, Brighouse, HD6 1NG",HD6 1NG,53.69670,-1.77159,,23000,Workshop And Premises,2017-04-03,SBR,,,,,,,Y,,,Y
29052702,"Birds Royd Lane, Brighouse, HD6 1NG",HD6 1NG,53.69670,-1.77159,H W Architectural Ltd,131000,Factory and Premises,1990-04-01,,,,,,,,Y,,,
29052704,"Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Bsmw Products Ltd,9900,Workshop And Premises,1990-04-01,SBR,,,,,,,Y,,,Y
29052705,"Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,,15750,Factory and Premises,2011-09-12,SBR,,,,,,,Y,,,Y
29052710,"Unit 1 Birds Royd Mill, Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Control Valve Services Ltd,25750,Workshop And Premises,2012-05-02,SBR,,,,,,,Y,,,Y
29052711,"Part Princess Works, Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Avocet Dye & Chemical Co Ltd,39250,Warehouse And Premises,1992-01-01,SBR,,,,,,,Y,,,Y
29052713,"1a Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,R H & G Travis & Sons Ltd,4900,Workshop And Premises,1990-04-01,SBR,,,,,,,Y,Y,,
29052715,"Huddersfield Road, Adj 1A Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Jc Decaux Uk Ltd,1225,Advertising Right and Premises,1996-04-01,SBR,,,,,,,Y,,,Y
29052716,"Adj 3/5 Birds Royd Lane, Brighouse, HD6 1LQ",HD6 1LQ,53.69848,-1.77668,Jc Decaux Uk Ltd,590,Advertising Right and Premises,1998-04-01,SBR,,,,,,,Y,,,Y
